"placa","estatus"
"C88ACG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ACJ","Sin adeudos"
"C88ACK","Sin adeudos"
"C88ACL","Adeudos"
"C88ACM","Adeudos"
"C88ACN","Sin adeudos"
"C88ACP","Adeudos"
"C88ACR","Sin adeudos"
"C88ACS","Sin adeudos"
"C88ACU","Placa anterior: 900RAG"
"C88ACV","Adeudos"
"C88ACW","Adeudos"
"C88ACX","Sin adeudos"
"C88ACY","Sin adeudos"
"C88ADB","Sin adeudos"
"C88ADC","Sin adeudos"
"C88ADD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ADE","Adeudos"
"C88ADG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ADH","Adeudos"
"C88ADK","Sin adeudos"
"C88ADL","Adeudos"
"C88ADM","Sin adeudos"
"C88ADP","Adeudos"
"C88ADR","ERROR. Revisar Placa"
"C88ADS","Sin adeudos"
"C88ADT","Sin adeudos"
"C88ADU","Adeudos"
"C88ADV","Adeudos"
"C88ADW","Adeudos"
"C88ADX","Sin adeudos"
"C88ADY","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ADZ","Sin adeudos"
"C88AEA","Sin adeudos"
"C88AEB","ERROR. Revisar Placa"
"C88AEC","Sin adeudos"
"C88AED","ERROR. Revisar Placa"
"C88AEF","Sin adeudos"
"C88AEG","Sin adeudos"
"C88AEH","Adeudos"
"C88AEJ","Adeudos"
"C88AEK","El número de placa no se localizó en el padrón"
"C88AEM","Adeudos"
"C88AEN","Adeudos"
"C88AEP","Placa anterior: Y41ADV"
"C88AER","Sin adeudos"
"C88AES","ERROR. Revisar Placa"
"C88AET","Adeudos"
"C88AEU","Sin adeudos"
"C88AEV","Adeudos"
"C88AEW","ERROR. Revisar Placa"
"C88AEX","ERROR. Revisar Placa"
"C88AEY","Adeudos"
"C88AEZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AFA","El número de placa no se localizó en el padrón"
"C88AFC","Sin adeudos"
"C88AFD","Adeudos"
"C88AFE","Sin adeudos"
"C88AFF","Sin adeudos"
"C88AFG","Adeudos"
"C88AFH","Adeudos"
"C88AFJ","Placa anterior: C88AFJ"
"C88AFK","Sin adeudos"
"C88AFL","Adeudos"
"C88AFM","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AFN","Adeudos"
"C88AFR","Sin adeudos"
"C88AFS","Sin adeudos"
"C88AFT","Sin adeudos"
"C88AFU","Placa anterior: C88AFU"
"C88AFV","Placa anterior: 206ZVR"
"C88AFW","Sin adeudos"
"C88AFX","Sin adeudos"
"C88AFY","Sin adeudos"
"C88AFZ","Adeudos"
"C88AGA","Adeudos"
"C88AGB","Adeudos"
"C88AGC","Sin adeudos"
"C88AGD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AGE","ERROR. Revisar Placa"
"C88AGF","Sin adeudos"
"C88AGG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AGH","Adeudos"
"C88AGJ","Adeudos"
"C88AGK","Sin adeudos"
"C88AGL","Sin adeudos"
"C88AGN","Sin adeudos"
"C88AGP","Adeudos"
"C88AGR","Adeudos"
"C88AGS","Sin adeudos"
"C88AGT","ERROR. Revisar Placa"
"C88AGU","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AGV","Sin adeudos"
"C88AGW","El número de placa no se localizó en el padrón"
"C88AGX","Sin adeudos"
"C88AGZ","Sin adeudos"
"C88AHC","Placa anterior: 846WXB"
"C88AHD","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AHF","Sin adeudos"
"C88AHH","Sin adeudos"
"C88AHJ","Placa anterior: 414VDE"
"C88AHK","Sin adeudos"
"C88AHL","Adeudos"
"C88AHN","Placa anterior: 388VMA"
"C88AHP","Sin adeudos"
"C88AHR","Sin adeudos"
"C88AHS","Sin adeudos"
"C88AHT","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AHU","Adeudos"
"C88AHV","Adeudos"
"C88AHW","Adeudos"
"C88AHX","Sin adeudos"
"C88AHZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AJA","Sin adeudos"
"C88AJB","Placa anterior: C88AJB"
"C88AJC","Adeudos"
"C88AJD","Sin adeudos"
"C88AJE","Adeudos"
"C88AJF","Sin adeudos"
"C88AJG","Adeudos"
"C88AJH","Adeudos"
"C88AJL","Adeudos"
"C88AJN","Sin adeudos"
"C88AJP","Sin adeudos"
"C88AJT","Sin adeudos"
"C88AJW","Adeudos"
"C88AJX","Sin adeudos"
"C88AJY","ERROR. Revisar Placa"
"C88AJZ","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AKA","Sin adeudos"
"C88AKB","Sin adeudos"
"C88AKC","Adeudos"
"C88AKD","Adeudos"
"C88AKF","Sin adeudos"
"C88AKG","Sin adeudos"
"C88AKH","Sin adeudos"
"C88AKJ","Adeudos"
"C88AKL","Sin adeudos"
"C88AKN","Adeudos"
"C88AKP","Sin adeudos"
"C88AKS","Adeudos"
"C88AKT","Placa anterior: C88AKT"
"C88AKU","Sin adeudos"
"C88AKV","Sin adeudos"
"C88AKW","Sin adeudos"
"C88AKX","Sin adeudos"
"C88AKY","Sin adeudos"
"C88ALA","Sin adeudos"
"C88ALB","Adeudos"
"C88ALD","Adeudos"
"C88ALE","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ALF","Adeudos"
"C88ALG","Adeudos"
"C88ALH","Adeudos"
"C88ALJ","Placa anterior: 914WRK"
"C88ALL","ERROR. Revisar Placa"
"C88ALM","ERROR. Revisar Placa"
"C88ALN","ERROR. Revisar Placa"
"C88ALP","Sin adeudos"
"C88ALR","Adeudos"
"C88ALT","Sin adeudos"
"C88ALU","Adeudos"
"C88ALV","Sin adeudos"
"C88ALW","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ALY","Sin adeudos"
"C88ALZ","Sin adeudos"
"C88AMA","Sin adeudos"
"C88AMB","Sin adeudos"
"C88AMC","Adeudos"
"C88AMD","Placa anterior: C88AMD"
"C88AME","Adeudos"
"C88AMG","Sin adeudos"
"C88AMH","Adeudos"
"C88AMJ","Adeudos"
"C88AMK","Sin adeudos"
"C88AMP","Adeudos"
"C88AMR","Sin adeudos"
"C88AMV","Sin adeudos"
"C88AMW","Sin adeudos"
"C88AMX","Sin adeudos"
"C88AMY","Sin adeudos"
"C88ANA","Sin adeudos"
"C88AND","ERROR. Revisar Placa"
"C88ANE","Placa anterior: G04AMV"
"C88ANF","Sin adeudos"
"C88ANK","Adeudos"
"C88ANL","Sin adeudos"
"C88ANM","Adeudos"
"C88ANN","ERROR. Revisar Placa"
"C88ANP","Sin adeudos"
"C88ANR","Adeudos"
"C88ANS","Sin adeudos"
"C88ANX","Sin adeudos"
"C88APC","Sin adeudos"
"C88APD","Adeudos"
"C88APF","Sin adeudos"
"C88APG","Adeudos"
"C88APH","Sin adeudos"
"C88APJ","Adeudos"
"C88APL","Sin adeudos"
"C88APM","Sin adeudos"
"C88APN","Sin adeudos"
"C88APP","Adeudos"
"C88APR","Adeudos"
"C88APS","Adeudos"
"C88APT","Sin adeudos"
"C88APU","Sin adeudos"
"C88APX","Placa anterior: C88APX"
"C88APY","Sin adeudos"
"C88APZ","Sin adeudos"
"C88ARA","Sin adeudos"
"C88ARB","Sin adeudos"
"C88ARC","Placa anterior: V15ALW"
"C88ARF","Adeudos"
"C88ARG","Adeudos"
"C88ARJ","Sin adeudos"
"C88ARK","Sin adeudos"
"C88ARL","Sin adeudos"
"C88ARP","ERROR. Revisar Placa"
"C88ARS","Sin adeudos"
"C88ART","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ARU","Adeudos"
"C88ARV","Adeudos"
"C88ARX","Adeudos"
"C88ARY","Adeudos"
"C88ARZ","Adeudos"
"C88ASA","Sin adeudos"
"C88ASC","Sin adeudos"
"C88ASD","Sin adeudos"
"C88ASE","Placa anterior: K60ALF"
"C88ASF","Sin adeudos"
"C88ASH","Adeudos"
"C88ASJ","Sin adeudos"
"C88ASN","Sin adeudos"
"C88ASP","Adeudos"
"C88ASR","Adeudos"
"C88ASS","Adeudos"
"C88AST","Adeudos"
"C88ASU","Sin adeudos"
"C88ASV","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ASW","Sin adeudos"
"C88ASX","Sin adeudos"
"C88ASZ","Adeudos"
"C88ATA","Sin adeudos"
"C88ATD","Sin adeudos"
"C88ATF","Sin adeudos"
"C88ATG","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88ATL","Adeudos"
"C88ATM","ERROR. Revisar Placa"
"C88ATR","Adeudos"
"C88ATS","Sin adeudos"
"C88ATT","Sin adeudos"
"C88ATU","Sin adeudos"
"C88ATW","ERROR. Revisar Placa"
"C88ATX","Sin adeudos"
"C88ATY","Sin adeudos"
"C88AUA","ERROR. Revisar Placa"
"C88AUD","Sin adeudos"
"C88AUF","Placa anterior: Z52ARZ"
"C88AUK","Sin adeudos"
"C88AUN","Adeudos"
"C88AUP","Sin adeudos"
"C88AUS","Sin adeudos"
"C88AUU","Adeudos"
"C88AUV","Sin adeudos"
"C88AUW","Sin adeudos"
"C88AUX","Sin adeudos"
"C88AUZ","Sin adeudos"
"C88AVC","Sin adeudos"
"C88AVD","Adeudos"
"C88AVE","Sin adeudos"
"C88AVG","Sin adeudos"
"C88AVH","Sin adeudos"
"C88AVJ","Sin adeudos"
"C88AVK","Placa anterior: U88ASS"
"C88AVN","Sin adeudos"
"C88AVR","Adeudos"
"C88AVU","Sin adeudos"
"C88AVV","Sin adeudos"
"C88AVX","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AVY","Sin adeudos"
"C88AWB","Adeudos"
"C88AWC","Placa anterior: 656YHA"
"C88AWD","Adeudos"
"C88AWH","Sin adeudos"
"C88AWJ","Sin adeudos"
"C88AWK","Adeudos"
"C88AWM","Adeudos"
"C88AWP","Sin adeudos"
"C88AWS","Sin adeudos"
"C88AWU","Sin adeudos"
"C88AWW","Adeudos"
"C88AWX","Sin adeudos"
"C88AWZ","Sin adeudos"
"C88AXA","Sin adeudos"
"C88AXB","Sin adeudos"
"C88AXC","Sin adeudos"
"C88AXE","Sin adeudos"
"C88AXF","Sin adeudos"
"C88AXH","Sin adeudos"
"C88AXJ","Sin adeudos"
"C88AXL","Sin adeudos"
"C88AXN","Sin adeudos"
"C88AXP","Sin adeudos"
"C88AXS","Placa anterior: R52AUE"
"C88AXU","Sin adeudos"
"C88AXX","Adeudos"
"C88AXZ","Placa anterior: G56AHZ"
"C88AYA","Sin adeudos"
"C88AYG","Adeudos"
"C88AYK","Sin adeudos"
"C88AYL","Adeudos"
"C88AYP","EL VEHICULO FUE LOCALIZADO EN EL PADRON FISCAL DEL DISTRITO FEDERAL CON ESTATUS BAJA, ES NECESARIO QUE ACUDA A LA ADMINISTRACION TRIBUTARIA O CENTRO DE SERVICIO DE LA TESORERIA MAS CERCANO A SU DOMICILIO, A FIN DE REGISTRAR LOS DATOS DE SU VEHICULO, PRESENTANDO LOS SIGUIENTES DOCUMENTOS EN ORIGINAL Y COPIA PARA SU COTEJO"
"C88AYS","Sin adeudos"
"C88AYT","Sin adeudos"
"C88AYW","Sin adeudos"
"C88AZB","Sin adeudos"
"C88AZE","Sin adeudos"
"C88AZF","Adeudos"
"C88AZG","Sin adeudos"
